open,high,low,close,adjusted_close,volume,dividend_amount,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,longTermDebt,shortLongTermDebtTotal,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,operatingCashflow,depreciationDepletionAndAmortization,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,dividendPayout,proceedsFromRepurchaseOfEquity,changeInCashAndCashEquivalents,netIncome,grossProfit,totalRevenue,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,interestExpense,depreciationAndAmortization,incomeBeforeTax,netIncomeFromContinuingOperations,ebit,ebitda,reportedEPS,estimatedEPS,surprisePercentage,shares_outstanding_diluted,shares_outstanding_basic,monthly_return,monthly_volatility,price_range_pct,volume_change,profit_margin,operating_margin,gross_margin,current_ratio,debt_to_equity,free_cash_flow,fcf_margin,ebitda_margin,interest_coverage
30.34,32.3,29.74,31.65,26.1199,397712100,0.0,78327000000.0,40023000000.0,14955000000.0,14955000000.0,158000000.0,6377000000.0,38304000000.0,3021000000.0,7899000000.0,7899000000.0,25119000000.0,15721000000.0,34240000000.0,15388000000.0,438000000.0,2950000000.0,18852000000.0,13524000000.0,16474000000.0,43688000000.0,26087000000.0,4867000000.0,4057000000.0,776000000.0,217000000.0,-1844000000.0,-749000000.0,296000000.0,-2399000000.0,1174000000.0,3452000000.0,8910000000.0,10916000000.0,4595000000.0,278000000.0,1226000000.0,4315000000.0,192000000.0,776000000.0,4383000000.0,6432000000.0,4575000000.0,5351000000.0,0.82,0.78,5.1282,5026000000.0,4949000000.0,0.04801129866430198,0.05315459532341401,0.08088467614533962,-0.1721553297915842,0.3162330524001466,0.42094173689996334,0.8162330524001465,2.6009227969846633,0.7837392418970884,3840000000.0,0.3517772077684133,0.4901978746793697,23.828125
31.63,33.29,30.57,31.46,25.9631,493825400,0.0,78327000000.0,40023000000.0,14955000000.0,14955000000.0,158000000.0,6377000000.0,38304000000.0,3021000000.0,7899000000.0,7899000000.0,25119000000.0,15721000000.0,34240000000.0,15388000000.0,438000000.0,2950000000.0,18852000000.0,13524000000.0,16474000000.0,43688000000.0,26087000000.0,4867000000.0,4057000000.0,776000000.0,217000000.0,-1844000000.0,-749000000.0,296000000.0,-2399000000.0,1174000000.0,3452000000.0,8910000000.0,10916000000.0,4595000000.0,278000000.0,1226000000.0,4315000000.0,192000000.0,776000000.0,4383000000.0,6432000000.0,4575000000.0,5351000000.0,0.82,0.78,5.1282,5026000000.0,4949000000.0,-0.006003085769853644,0.02703386888161688,0.0864589955499046,0.2416655163370689,0.3162330524001466,0.42094173689996334,0.8162330524001465,2.6009227969846633,0.7837392418970884,3840000000.0,0.3517772077684133,0.4901978746793697,23.828125
31.71,32.09,30.31,31.08,25.6998,485591400,0.06,76558000000.0,38172000000.0,15667000000.0,15667000000.0,148000000.0,3775000000.0,38386000000.0,3037000000.0,7376000000.0,7376000000.0,25288000000.0,15940000000.0,32822000000.0,13955000000.0,388000000.0,1250000000.0,18867000000.0,13521000000.0,14771000000.0,43329000000.0,25117000000.0,4939000000.0,5671000000.0,746000000.0,139000000.0,-510000000.0,-4520000000.0,292000000.0,-3076000000.0,712000000.0,2034000000.0,6406000000.0,8181000000.0,2879000000.0,275000000.0,1201000000.0,3527000000.0,188000000.0,746000000.0,2702000000.0,2702000000.0,2890000000.0,3636000000.0,0.53,0.53,0.0,4939000000000000.0,4867000000000000.0,-0.010141315944552143,0.032445865839952376,0.05727155727155742,-0.016673909442487145,0.24862486248624863,0.3519129690746852,0.7830338589414497,2.7353636689358654,0.7575065198827575,5532000000.0,0.6762009534286763,0.4444444444444444,15.372340425531915
31.2,32.24,29.52,32.175,26.6053,407092800,0.0,76558000000.0,38172000000.0,15667000000.0,15667000000.0,148000000.0,3775000000.0,38386000000.0,3037000000.0,7376000000.0,7376000000.0,25288000000.0,15940000000.0,32822000000.0,13955000000.0,388000000.0,1250000000.0,18867000000.0,13521000000.0,14771000000.0,43329000000.0,25117000000.0,4939000000.0,5671000000.0,746000000.0,139000000.0,-510000000.0,-4520000000.0,292000000.0,-3076000000.0,712000000.0,2034000000.0,6406000000.0,8181000000.0,2879000000.0,275000000.0,1201000000.0,3527000000.0,188000000.0,746000000.0,2702000000.0,2702000000.0,2890000000.0,3636000000.0,0.53,0.53,0.0,4939000000000000.0,4867000000000000.0,0.035233737227527095,0.02508816444150771,0.08453768453768462,-0.16165566358877026,0.24862486248624863,0.3519129690746852,0.7830338589414497,2.7353636689358654,0.7575065198827575,5532000000.0,0.6762009534286763,0.4444444444444444,15.372340425531915
32.37,34.35,31.31,33.32,27.7074,503002900,0.18,76558000000.0,38172000000.0,15667000000.0,15667000000.0,148000000.0,3775000000.0,38386000000.0,3037000000.0,7376000000.0,7376000000.0,25288000000.0,15940000000.0,32822000000.0,13955000000.0,388000000.0,1250000000.0,18867000000.0,13521000000.0,14771000000.0,43329000000.0,25117000000.0,4939000000.0,5671000000.0,746000000.0,139000000.0,-510000000.0,-4520000000.0,292000000.0,-3076000000.0,712000000.0,2034000000.0,6406000000.0,8181000000.0,2879000000.0,275000000.0,1201000000.0,3527000000.0,188000000.0,746000000.0,2702000000.0,2702000000.0,2890000000.0,3636000000.0,0.53,0.53,0.0,4939000000000000.0,4867000000000000.0,0.041424077157558914,0.028154944872358523,0.09123649459783921,0.23559763277562262,0.24862486248624863,0.3519129690746852,0.7830338589414497,2.7353636689358654,0.7575065198827575,5532000000.0,0.6762009534286763,0.4444444444444444,15.372340425531915
34.08,35.88,33.93,35.51,29.5285,401941600,0.0,79657000000.0,41129000000.0,15912000000.0,15912000000.0,164000000.0,4401000000.0,38528000000.0,3093000000.0,6873000000.0,6873000000.0,25458000000.0,17783000000.0,36247000000.0,12347000000.0,372000000.0,1250000000.0,23900000000.0,18507000000.0,19757000000.0,42983000000.0,24746000000.0,4869811000.0,795000000.0,718000000.0,212000000.0,-2552000000.0,1955000000.0,291000000.0,-2996000000.0,245000000.0,2581000000.0,7300000000.0,9094000000.0,3481000000.0,263000000.0,1199000000.0,3829000000.0,195000000.0,405000000.0,3280000000.0,3280000000.0,3481000000.0,3886000000.0,0.64,0.61,4.918,4868000000.0,4792000000.0,0.06572612370702413,0.01611777180710995,0.05491410870177423,-0.20091593905323413,0.283813503408841,0.38277985484935123,0.8027270727952496,3.3310925730946788,0.8432868808598748,583000000.0,0.0641082032109083,0.42731471299758084,17.851282051282052
35.87,36.31,34.06,34.24,28.4724,347205100,0.0,79657000000.0,41129000000.0,15912000000.0,15912000000.0,164000000.0,4401000000.0,38528000000.0,3093000000.0,6873000000.0,6873000000.0,25458000000.0,17783000000.0,36247000000.0,12347000000.0,372000000.0,1250000000.0,23900000000.0,18507000000.0,19757000000.0,42983000000.0,24746000000.0,4869811000.0,795000000.0,718000000.0,212000000.0,-2552000000.0,1955000000.0,291000000.0,-2996000000.0,245000000.0,2581000000.0,7300000000.0,9094000000.0,3481000000.0,263000000.0,1199000000.0,3829000000.0,195000000.0,405000000.0,3280000000.0,3280000000.0,3481000000.0,3886000000.0,0.64,0.61,4.918,4868000000.0,4792000000.0,-0.03576544694109085,0.05299268976266034,0.0657126168224299,-0.1361802311579593,0.283813503408841,0.38277985484935123,0.8027270727952496,3.3310925730946788,0.8432868808598748,583000000.0,0.0641082032109083,0.42731471299758084,17.851282051282052
34.12,36.43,31.16,32.33,26.8841,640045400,0.0,79657000000.0,41129000000.0,15912000000.0,15912000000.0,164000000.0,4401000000.0,38528000000.0,3093000000.0,6873000000.0,6873000000.0,25458000000.0,17783000000.0,36247000000.0,12347000000.0,372000000.0,1250000000.0,23900000000.0,18507000000.0,19757000000.0,42983000000.0,24746000000.0,4869811000.0,795000000.0,718000000.0,212000000.0,-2552000000.0,1955000000.0,291000000.0,-2996000000.0,245000000.0,2581000000.0,7300000000.0,9094000000.0,3481000000.0,263000000.0,1199000000.0,3829000000.0,195000000.0,405000000.0,3280000000.0,3280000000.0,3481000000.0,3886000000.0,0.64,0.61,4.918,4868000000.0,4792000000.0,-0.05578384681305404,0.06514848192378836,0.16300649551500154,0.843421654808642,0.283813503408841,0.38277985484935123,0.8027270727952496,3.3310925730946788,0.8432868808598748,583000000.0,0.0641082032109083,0.42731471299758084,17.851282051282052
32.36,33.95,31.67,32.78,27.2583,543579600,0.0,79450000000.0,40686000000.0,16101000000.0,16101000000.0,211000000.0,4169000000.0,38764000000.0,3034000000.0,6662000000.0,6662000000.0,26102000000.0,17306000000.0,35660000000.0,11916000000.0,361000000.0,1250000000.0,23744000000.0,18502000000.0,19752000000.0,43348000000.0,24549000000.0,4815385000.0,3194000000.0,725000000.0,116000000.0,-665000000.0,-2309000000.0,850000000.0,-2132000000.0,189000000.0,2504000000.0,7242000000.0,8958000000.0,3408000000.0,260000000.0,1186000000.0,3908000000.0,205000000.0,725000000.0,3090000000.0,3090000000.0,3295000000.0,4020000000.0,0.65,0.66,-1.5152,4812000000.0,4735000000.0,0.013919007889421575,0.03588818129253034,0.06955460646735817,-0.15071712100422874,0.27952668006251397,0.3804420629604823,0.8084393837910248,3.414400805639476,0.822644643351481,3078000000.0,0.3436034829202947,0.44876088412592097,16.073170731707318
32.75,35.32,32.72,33.78,28.0899,474311500,0.0,79450000000.0,40686000000.0,16101000000.0,16101000000.0,211000000.0,4169000000.0,38764000000.0,3034000000.0,6662000000.0,6662000000.0,26102000000.0,17306000000.0,35660000000.0,11916000000.0,361000000.0,1250000000.0,23744000000.0,18502000000.0,19752000000.0,43348000000.0,24549000000.0,4815385000.0,3194000000.0,725000000.0,116000000.0,-665000000.0,-2309000000.0,850000000.0,-2132000000.0,189000000.0,2504000000.0,7242000000.0,8958000000.0,3408000000.0,260000000.0,1186000000.0,3908000000.0,205000000.0,725000000.0,3090000000.0,3090000000.0,3295000000.0,4020000000.0,0.65,0.66,-1.5152,4812000000.0,4735000000.0,0.030508138805428242,0.045789361938123545,0.07696862048549441,-0.12742954297769815,0.27952668006251397,0.3804420629604823,0.8084393837910248,3.414400805639476,0.822644643351481,3078000000.0,0.3436034829202947,0.44876088412592097,16.073170731707318
33.85,34.75,29.86,30.71,25.537,701001000,0.0,79450000000.0,40686000000.0,16101000000.0,16101000000.0,211000000.0,4169000000.0,38764000000.0,3034000000.0,6662000000.0,6662000000.0,26102000000.0,17306000000.0,35660000000.0,11916000000.0,361000000.0,1250000000.0,23744000000.0,18502000000.0,19752000000.0,43348000000.0,24549000000.0,4815385000.0,3194000000.0,725000000.0,116000000.0,-665000000.0,-2309000000.0,850000000.0,-2132000000.0,189000000.0,2504000000.0,7242000000.0,8958000000.0,3408000000.0,260000000.0,1186000000.0,3908000000.0,205000000.0,725000000.0,3090000000.0,3090000000.0,3295000000.0,4020000000.0,0.65,0.66,-1.5152,4812000000.0,4735000000.0,-0.09088320001139205,0.06582117084086435,0.1592315206773038,0.47793380510487316,0.27952668006251397,0.3804420629604823,0.8084393837910248,3.414400805639476,0.822644643351481,3078000000.0,0.3436034829202947,0.44876088412592097,16.073170731707318
30.89,32.75,29.95,32.35,27.0041,675439200,0.12,81812000000.0,41692000000.0,14613000000.0,14613000000.0,240000000.0,6049000000.0,40120000000.0,3053000000.0,6640000000.0,6640000000.0,27343000000.0,17603000000.0,36667000000.0,12872000000.0,419000000.0,2762000000.0,23795000000.0,18494000000.0,21256000000.0,44648000000.0,25854000000.0,4756000000.0,4564000000.0,742000000.0,183000000.0,-2229000000.0,-3626000000.0,1433000000.0,-2817000000.0,-1488000000.0,3806000000.0,9119000000.0,10947000000.0,4777000000.0,274000000.0,1264000000.0,4119000000.0,209000000.0,742000000.0,4826000000.0,4826000000.0,5035000000.0,5777000000.0,0.87,0.88,-1.1364,4757000000.0,4682000000.0,0.05744997454673628,0.0790194599738397,0.08655332302936633,-0.03646471260383366,0.34767516214487987,0.43637526262903076,0.8330136110349867,3.2389683032939716,0.8212461924386311,4381000000.0,0.40020096830181784,0.5277244907280534,24.09090909090909
32.62,33.65,31.56,31.86,26.5951,346619900,0.0,81812000000.0,41692000000.0,14613000000.0,14613000000.0,240000000.0,6049000000.0,40120000000.0,3053000000.0,6640000000.0,6640000000.0,27343000000.0,17603000000.0,36667000000.0,12872000000.0,419000000.0,2762000000.0,23795000000.0,18494000000.0,21256000000.0,44648000000.0,25854000000.0,4756000000.0,4564000000.0,742000000.0,183000000.0,-2229000000.0,-3626000000.0,1433000000.0,-2817000000.0,-1488000000.0,3806000000.0,9119000000.0,10947000000.0,4777000000.0,274000000.0,1264000000.0,4119000000.0,209000000.0,742000000.0,4826000000.0,4826000000.0,5035000000.0,5777000000.0,0.87,0.88,-1.1364,4757000000.0,4682000000.0,-0.015145848223047653,0.07417213157471968,0.06559949780288762,-0.48682294424131733,0.34767516214487987,0.43637526262903076,0.8330136110349867,3.2389683032939716,0.8212461924386311,4381000000.0,0.40020096830181784,0.5277244907280534,24.09090909090909
32.17,34.34,31.8201,33.17,27.6886,454916400,0.0,81812000000.0,41692000000.0,14613000000.0,14613000000.0,240000000.0,6049000000.0,40120000000.0,3053000000.0,6640000000.0,6640000000.0,27343000000.0,17603000000.0,36667000000.0,12872000000.0,419000000.0,2762000000.0,23795000000.0,18494000000.0,21256000000.0,44648000000.0,25854000000.0,4756000000.0,4564000000.0,742000000.0,183000000.0,-2229000000.0,-3626000000.0,1433000000.0,-2817000000.0,-1488000000.0,3806000000.0,9119000000.0,10947000000.0,4777000000.0,274000000.0,1264000000.0,4119000000.0,209000000.0,742000000.0,4826000000.0,4826000000.0,5035000000.0,5777000000.0,0.87,0.88,-1.1364,4757000000.0,4682000000.0,0.041116596666303185,0.03808410740613861,0.07596924932167631,0.31243589880442535,0.34767516214487987,0.43637526262903076,0.8330136110349867,3.2389683032939716,0.8212461924386311,4381000000.0,0.40020096830181784,0.5277244907280534,24.09090909090909
33.2,33.95,32.0,33.5,28.0651,421757800,0.12,86406000000.0,45457000000.0,19664000000.0,19664000000.0,243000000.0,3450000000.0,40949000000.0,3052000000.0,6914000000.0,6914000000.0,27965000000.0,19440000000.0,42420000000.0,14526000000.0,367000000.0,1533000000.0,27894000000.0,22575000000.0,24108000000.0,43541000000.0,24830000000.0,4674000000.0,6292000000.0,745000000.0,153000000.0,-3501000000.0,2341000000.0,554000000.0,-2968000000.0,5051000000.0,2191000000.0,6651000000.0,8372000000.0,2939000000.0,260000000.0,1237000000.0,3778000000.0,217000000.0,745000000.0,2663000000.0,2191000000.0,2880000000.0,3625000000.0,0.59,0.56,5.3571,4674000000.0,4608000000.0,0.013597653908106633,0.028133443414731753,0.058208955223880685,-0.0728894363887519,0.2617056856187291,0.35105112279025324,0.7944338270425227,3.1293542613245218,0.9742541512597322,6139000000.0,0.7332775919732442,0.4329909221213569,13.271889400921658
33.7,35.42,33.41,35.29,29.5647,323481000,0.0,86406000000.0,45457000000.0,19664000000.0,19664000000.0,243000000.0,3450000000.0,40949000000.0,3052000000.0,6914000000.0,6914000000.0,27965000000.0,19440000000.0,42420000000.0,14526000000.0,367000000.0,1533000000.0,27894000000.0,22575000000.0,24108000000.0,43541000000.0,24830000000.0,4674000000.0,6292000000.0,745000000.0,153000000.0,-3501000000.0,2341000000.0,554000000.0,-2968000000.0,5051000000.0,2191000000.0,6651000000.0,8372000000.0,2939000000.0,260000000.0,1237000000.0,3778000000.0,217000000.0,745000000.0,2663000000.0,2191000000.0,2880000000.0,3625000000.0,0.59,0.56,5.3571,4674000000.0,4608000000.0,0.05343291133828121,0.020395389806506223,0.05695664494191004,-0.23301714870477797,0.2617056856187291,0.35105112279025324,0.7944338270425227,3.1293542613245218,0.9742541512597322,6139000000.0,0.7332775919732442,0.4329909221213569,13.271889400921658
35.37,38.34,33.22,38.26,32.0529,468655300,0.0,86406000000.0,45457000000.0,19664000000.0,19664000000.0,243000000.0,3450000000.0,40949000000.0,3052000000.0,6914000000.0,6914000000.0,27965000000.0,19440000000.0,42420000000.0,14526000000.0,367000000.0,1533000000.0,27894000000.0,22575000000.0,24108000000.0,43541000000.0,24830000000.0,4674000000.0,6292000000.0,745000000.0,153000000.0,-3501000000.0,2341000000.0,554000000.0,-2968000000.0,5051000000.0,2191000000.0,6651000000.0,8372000000.0,2939000000.0,260000000.0,1237000000.0,3778000000.0,217000000.0,745000000.0,2663000000.0,2191000000.0,2880000000.0,3625000000.0,0.59,0.56,5.3571,4674000000.0,4608000000.0,0.08416117870298034,0.035379573158441625,0.13382122320961853,0.4487877185986193,0.2617056856187291,0.35105112279025324,0.7944338270425227,3.1293542613245218,0.9742541512597322,6139000000.0,0.7332775919732442,0.4329909221213569,13.271889400921658
37.78,38.77,36.49,36.9,31.0121,334053900,0.12,85238000000.0,44252000000.0,14894000000.0,14894000000.0,234000000.0,4192000000.0,40986000000.0,3039000000.0,6521000000.0,6521000000.0,28269000000.0,22080000000.0,41172000000.0,13110000000.0,408000000.0,1525000000.0,28062000000.0,22641000000.0,24166000000.0,43563000000.0,24386000000.0,4600000000.0,1146000000.0,729000000.0,126000000.0,-3129000000.0,-2867000000.0,545000000.0,-2833000000.0,-4770000000.0,2553000000.0,7468000000.0,9275000000.0,3410000000.0,262000000.0,1273000000.0,4058000000.0,230000000.0,436000000.0,3203000000.0,2553000000.0,3479000000.0,3915000000.0,0.69,0.67,2.9851,4600000000.0,4535000000.0,-0.03247132084772364,0.06045232760082954,0.0617886178861789,-0.28720767694294724,0.27525606469002695,0.36765498652291106,0.8051752021563342,3.375438596491228,0.9451139728668825,1020000000.0,0.10997304582210242,0.42210242587601077,15.126086956521739
37.09,39.37,35.44,39.11,32.8695,254578900,0.0,85238000000.0,44252000000.0,14894000000.0,14894000000.0,234000000.0,4192000000.0,40986000000.0,3039000000.0,6521000000.0,6521000000.0,28269000000.0,22080000000.0,41172000000.0,13110000000.0,408000000.0,1525000000.0,28062000000.0,22641000000.0,24166000000.0,43563000000.0,24386000000.0,4600000000.0,1146000000.0,729000000.0,126000000.0,-3129000000.0,-2867000000.0,545000000.0,-2833000000.0,-4770000000.0,2553000000.0,7468000000.0,9275000000.0,3410000000.0,262000000.0,1273000000.0,4058000000.0,230000000.0,436000000.0,3203000000.0,2553000000.0,3479000000.0,3915000000.0,0.69,0.67,2.9851,4600000000.0,4535000000.0,0.0598927515389156,0.06154025562766007,0.10048580925594476,-0.237910708421605,0.27525606469002695,0.36765498652291106,0.8051752021563342,3.375438596491228,0.9451139728668825,1020000000.0,0.10997304582210242,0.42210242587601077,15.126086956521739
38.72,41.43,37.38,40.91,34.3823,439593500,0.0,85238000000.0,44252000000.0,14894000000.0,14894000000.0,234000000.0,4192000000.0,40986000000.0,3039000000.0,6521000000.0,6521000000.0,28269000000.0,22080000000.0,41172000000.0,13110000000.0,408000000.0,1525000000.0,28062000000.0,22641000000.0,24166000000.0,43563000000.0,24386000000.0,4600000000.0,1146000000.0,729000000.0,126000000.0,-3129000000.0,-2867000000.0,545000000.0,-2833000000.0,-4770000000.0,2553000000.0,7468000000.0,9275000000.0,3410000000.0,262000000.0,1273000000.0,4058000000.0,230000000.0,436000000.0,3203000000.0,2553000000.0,3479000000.0,3915000000.0,0.69,0.67,2.9851,4600000000.0,4535000000.0,0.04602442994265199,0.0498080232892355,0.09899780004888774,0.7267475819873523,0.27525606469002695,0.36765498652291106,0.8051752021563342,3.375438596491228,0.9451139728668825,1020000000.0,0.10997304582210242,0.42210242587601077,15.126086956521739
41.04,42.0,38.965,40.88,34.4602,384502100,0.12,86562000000.0,44404000000.0,16832000000.0,16832000000.0,227000000.0,4071000000.0,42158000000.0,,6558000000.0,6558000000.0,29322000000.0,20393000000.0,41327000000.0,13092000000.0,396000000.0,1516000000.0,28235000000.0,,24193000000.0,44707000000.0,24606000000.0,4580357000.0,3027000000.0,710000000.0,147000000.0,698000000.0,-1736000000.0,541000000.0,-2040000000.0,,2565000000.0,7532000000.0,9307000000.0,3567000000.0,251000000.0,1292000000.0,3965000000.0,228000000.0,710000000.0,3249000000.0,,3477000000.0,4187000000.0,0.68,0.7,-2.8571,4575000000.0,4496000000.0,0.0022657006657496037,0.03007777065144279,0.0742416829745596,-0.12532350910557144,0.2755990114967229,0.3832599118942731,0.8092833351241001,3.3916895814237704,0.9243966269264321,2880000000.0,0.30944450413667135,0.44987643709036207,15.25
40.72,42.35,40.49,42.02,35.4212,267018700,0.0,86562000000.0,44404000000.0,16832000000.0,16832000000.0,227000000.0,4071000000.0,42158000000.0,,6558000000.0,6558000000.0,29322000000.0,20393000000.0,41327000000.0,13092000000.0,396000000.0,1516000000.0,28235000000.0,,24193000000.0,44707000000.0,24606000000.0,4580357000.0,3027000000.0,710000000.0,147000000.0,698000000.0,-1736000000.0,541000000.0,-2040000000.0,,2565000000.0,7532000000.0,9307000000.0,3567000000.0,251000000.0,1292000000.0,3965000000.0,228000000.0,710000000.0,3249000000.0,,3477000000.0,4187000000.0,0.68,0.7,-2.8571,4575000000.0,4496000000.0,0.027887243834916697,0.021985780943619845,0.04426463588767252,-0.3055468357650062,0.2755990114967229,0.3832599118942731,0.8092833351241001,3.3916895814237704,0.9243966269264321,2880000000.0,0.30944450413667135,0.44987643709036207,15.25
41.96,43.19,39.93,40.53,34.1652,325033500,0.0,86562000000.0,44404000000.0,16832000000.0,16832000000.0,227000000.0,4071000000.0,42158000000.0,,6558000000.0,6558000000.0,29322000000.0,20393000000.0,41327000000.0,13092000000.0,396000000.0,1516000000.0,28235000000.0,,24193000000.0,44707000000.0,24606000000.0,4580357000.0,3027000000.0,710000000.0,147000000.0,698000000.0,-1736000000.0,541000000.0,-2040000000.0,,2565000000.0,7532000000.0,9307000000.0,3567000000.0,251000000.0,1292000000.0,3965000000.0,228000000.0,710000000.0,3249000000.0,,3477000000.0,4187000000.0,0.68,0.7,-2.8571,4575000000.0,4496000000.0,-0.035458990660960144,0.03186524029636712,0.080434246237355,0.21726867818620943,0.2755990114967229,0.3832599118942731,0.8092833351241001,3.3916895814237704,0.9243966269264321,2880000000.0,0.30944450413667135,0.44987643709036207,15.25
